Address,Name,Gender,Age,Latitude,Longitude
"435 Saddle Lake DR Roswell, GA 30076",Erlene Trevino,female,35,34.06618278377299,-84.35062568258436
"616 Saddle Ridge TRCE Roswell, GA 30076",Marybelle Rose,female,23,34.07053781812745,-84.3488970949744
"404 Saddle Creek DR Roswell, GA 30076",Suanne Sargent,female,29,34.069779909605145,-84.34864282697461
"130 Saddle Creek DR Roswell, GA 30076",Karey Dean,female,52,34.066455870419304,-84.34645371397664
"302 Saddle Creek LN Roswell, GA 30076",Tracy Tate,male,35,34.067743912023985,-84.34623294382551
"417 Saddle Creek DR Roswell, GA 30076",Bennett Lowe,male,34,34.06991555435827,-84.34873707845277
"530 Saddle Lake DR Roswell, GA 30076",Lucrecia Sargent,female,55,34.068824036355274,-84.35176662839727
"361 Saddle Creek DR Roswell, GA 30076",Denny Slater,female,32,34.06989782454198,-84.3472623787842
"523 Saddle Lake DR Roswell, GA 30076",Kimi Patterson,female,42,34.06761940508938,-84.35129299227115
"105 Harness TRL Roswell, GA 30076",Antone Stafford,male,28,34.06271201641729,-84.35145680792323
"943 Saddle Ridge TRCE Roswell, GA 30076",Otto Livingston,male,28,34.07015380410906,-84.34409274228109
"606 Saddle Ridge TRCE Roswell, GA 30076",Raphael Newton,male,59,34.0701375979858,-84.34869410256816
"310 Saddle Creek CIR Roswell, GA 30076",Shawnta Hopper,female,57,34.072167107738146,-84.35119046808812
"902 Saddle Ridge TRCE Roswell, GA 30076",Dalton Clemons,male,66,34.07065333210638,-84.34388116075749
"635 Rounsaville RD Roswell, GA 30076",Lisandra Herrera,female,30,34.065793165387696,-84.35549949128608
"721 Rounsaville RD Roswell, GA 30076",Ward Robertson,male,8,34.064275573412445,-84.35208665659155
"207 Saddle Creek DR Roswell, GA 30076",Hal Whitaker,male,37,34.06699207956905,-84.34395556407101
"412 Saddle Creek CIR Roswell, GA 30076",Shizuko Mcleod,female,23,34.069335814655446,-84.34977867132834
"234 Hollyridge DR Roswell, GA 30076",Maegan Atkins,female,69,34.056198994635075,-84.35661515097549
"310 Saddle Horn CIR Roswell, GA 30076",Deandre Walters,male,54,34.06374999348724,-84.35963278961094
"8628 Hope Vine Roswell, GA 30076",Earl Rowland,male,5,34.06808401662662,-84.35916455972345
"636 Saddle Ridge TRCE Roswell, GA 30076",Lucius Fisher,male,48,34.07113233397123,-84.34922072414211
"125 Harness TRL Roswell, GA 30076",Jule Joseph,female,54,34.06291101252214,-84.35231674242605
"624 Rounsaville RD Roswell, GA 30076",Nikole Stein,female,5,34.06613652108764,-84.35584397476569
"231 Hollyridge DR Roswell, GA 30076",Valene Silva,female,43,34.056139759309374,-84.35684773005134
"532 Rounsaville RD Roswell, GA 30076",Kali Hayden,female,42,34.067202898041955,-84.35960161720013
"632 Saddle Creek CIR Roswell, GA 30076",Jessenia Best,female,6,34.06338098098448,-84.34551412298745
"244 Saddle Creek DR Roswell, GA 30076",Chung Cantu,female,51,34.068152160110586,-84.34405952374806
"324 Saddle Creek DR Roswell, GA 30076",Man Hood,female,37,34.06973898112852,-84.34572761535344
"831 Saddle Ridge TRCE Roswell, GA 30076",Edgar Hunter,male,24,34.07094397492036,-84.34399095666309
"142 Saddle Lake DR Roswell, GA 30076",Riley Elliott,male,61,34.07019676676474,-84.35236071861317
"222 Saddle Creek DR Roswell, GA 30076",Hildegarde Lamb,female,17,34.06753335704731,-84.34406950444263
"132 Saddle Lake DR Roswell, GA 30076",Hobert Nguyen,male,38,34.07000527125061,-84.35216983532838
"331 Saddle Lake DR Roswell, GA 30076",Jordan Sexton,male,57,34.06648456067083,-84.35386221120876
"746 Saddle Ridge TRCE Roswell, GA 30076",Keenan Bush,male,21,34.07237802260688,-84.3469664820734
"112 Harness TRL Roswell, GA 30076",Breann Morin,female,22,34.062548151361014,-84.35120356757012
"144 Saddle Lake DR Roswell, GA 30076",Eryn Parrish,female,47,34.070227400564484,-84.35241688057937
"421 Saddle Lake DR Roswell, GA 30076",Erlene Cunningham,female,60,34.06582486550777,-84.35106791473706
"429 Saddle Creek CIR Roswell, GA 30076",Vi Lindsey,female,11,34.06869696373453,-84.34972201172872
"113 Harness TRL Roswell, GA 30076",Christopher Burns,male,39,34.062647862755426,-84.35106333696362
"176 Saddle Creek DR Roswell, GA 30076",Palmer Mcfadden,male,26,34.066323305634306,-84.34433857219074
"340 Saddle Lake DR Roswell, GA 30076",Kerstin Gutierrez,female,47,34.06684663364873,-84.35393464345917
"133 Saddle Lake DR Roswell, GA 30076",Jeanett Farley,female,23,34.070078357865405,-84.35207238650864
"854 Saddle Ridge TRCE Roswell, GA 30076",Isadora Summers,female,33,34.07148288794229,-84.34387325168336
"237 Saddle Creek LN Roswell, GA 30076",Porsha Heath,female,34,34.067481271056515,-84.34770448074417
"522 Saddle Horn CIR Roswell, GA 30076",Doyle Cote,male,64,34.063552375099675,-84.3536321346772
"649 Rounsaville RD Roswell, GA 30076",Renay Evans,female,51,34.06547085180717,-84.35510955716731
"749 Saddle Ridge TRCE Roswell, GA 30076",Laverne Langley,male,50,34.072230970226194,-84.34596084291553
"8530 Hope Vine Roswell, GA 30076",Krystina Little,female,29,34.06757698367257,-84.35986721310431
"114 Saddle Creek DR Roswell, GA 30076",Sina Mack,female,19,34.06653442959586,-84.34721986503091
"452 Saddle Horn CIR Roswell, GA 30076",Deonna Noble,female,66,34.062797402537086,-84.35458709466981
"144 Harness TRL Roswell, GA 30076",Jackie Clark,male,40,34.062755603424,-84.35210827497072
"628 Saddle Creek CIR Roswell, GA 30076",Tianna Calhoun,female,18,34.06346393618775,-84.34556122449231
"330 Saddle Creek LN Roswell, GA 30076",Omer Peck,male,55,34.06764879223474,-84.34560705561229
"737 Rounsaville RD Roswell, GA 30076",Shalon Green,female,57,34.06437956209035,-84.35119775894745
"322 Saddle Creek CIR Roswell, GA 30076",Myles Richmond,male,9,34.07162145699629,-84.35089098489057
"203 Hedge Row HOLW Roswell, GA 30076",Rosario Tran,male,18,34.06283849128906,-84.35531103757266
"335 Saddle Horn CIR Roswell, GA 30076",Jean Estes,male,44,34.06333500000001,-84.35973515742359
"413 Saddle Creek DR Roswell, GA 30076",Perry Garner,male,32,34.06991621989816,-84.34871112239689
"326 Saddle Horn CIR Roswell, GA 30076",Mathew Knox,male,24,34.06315147481616,-84.35960301125245
"234 Saddle Creek DR Roswell, GA 30076",Hiroko Morris,female,25,34.067870885990914,-84.34406406042741
"346 Saddle Horn CIR Roswell, GA 30076",Garry Morrow,male,69,34.06282793929708,-84.3589053836792
"803 Saddle Ridge TRCE Roswell, GA 30076",Archie Ward,male,40,34.07181899835543,-84.34402213886031
"425 Saddle Horn CIR Roswell, GA 30076",Vena Stevenson,female,25,34.06271651731225,-84.35691016763806
"344 Saddle Lake DR Roswell, GA 30076",Magdalen Stephenson,female,67,34.06618121521333,-84.3534127694533
"541 Saddle Lake DR Roswell, GA 30076",Warner Freeman,male,58,34.067966668303264,-84.35141453439601
"700 Saddle Creek CIR Roswell, GA 30076",Derek Curtis,male,45,34.06557600054826,-84.3442532358183
"530 Saddle Horn CIR Roswell, GA 30076",Eliseo Villarreal,male,62,34.06364022890109,-84.35360062190061
"336 Saddle Horn CIR Roswell, GA 30076",Rob Duncan,male,10,34.0629005923802,-84.35932315096207
"246 Saddle Creek LN Roswell, GA 30076",Byron Le,male,49,34.067670841971506,-84.34759886417324
"427 Saddle Creek DR Roswell, GA 30076",Van Bolton,male,19,34.06991389050854,-84.34880196859244
"445 Saddle Horn CIR Roswell, GA 30076",Robbi Hendrix,female,60,34.062717491777036,-84.35605066763806
"416 Saddle Creek DR Roswell, GA 30076",Louetta Bryant,female,35,34.06977789261179,-84.34872148971536
"541 Saddle Creek CIR Roswell, GA 30076",Allen Robinson,male,58,34.065280143171385,-84.34711497649825
"248 Saddle Horn CIR Roswell, GA 30076",Hyun Carroll,female,48,34.06562398525601,-84.35862759788759
"544 Saddle Creek CIR Roswell, GA 30076",Charley Moses,male,66,34.0652934278623,-84.34694748412785
"118 Harness TRL Roswell, GA 30076",Loida Lane,female,28,34.062586107860675,-84.35136975858765
"542 Saddle Horn CIR Roswell, GA 30076",Jama Knapp,female,12,34.063771737400344,-84.35355440403762
"212 Saddle Creek DR Roswell, GA 30076",Shemeka Wheeler,female,46,34.06719199213001,-84.34407043592897
"140 Glenclairn CT Roswell, GA 30076",Sunni Rollins,female,10,34.06812240354326,-84.35305260661295
"328 Saddle Creek CIR Roswell, GA 30076",Hollis Pugh,male,61,34.07148871788321,-84.35078632520526
"428 Saddle Creek CIR Roswell, GA 30076",Faustino Mcmillan,male,54,34.068705862896856,-84.34960394018361
"346 Saddle Creek DR Roswell, GA 30076",Antonetta Hebert,female,14,34.06975224822409,-84.34680305994603
"515 Saddle Creek DR Roswell, GA 30076",Tobias Petersen,male,56,34.069745453355864,-84.34936008480258
"240 Saddle Lake DR Roswell, GA 30076",Glennie Moran,female,56,34.069042959365696,-84.35460999473065
"8505 Hope Vine Roswell, GA 30076",Vanesa Gilbert,female,52,34.067579564073036,-84.35959093592695
"866 Saddle Ridge TRCE Roswell, GA 30076",Glinda Case,female,42,34.071143295110645,-84.34387760543761
"235 Hollyridge DR Roswell, GA 30076",Roosevelt Carlson,male,26,34.05607226498181,-84.35666064367153
"622 Saddle Creek CIR Roswell, GA 30076",Claudio Pace,male,63,34.063608177434126,-84.34562510275856
"8631 Hope Vine Roswell, GA 30076",Shira Gaines,female,45,34.06808401662662,-84.35901472160158
"755 Rounsaville RD Roswell, GA 30076",Loren Schultz,male,7,34.064502530354,-84.35090460739234
"300 Saddle Creek LN Roswell, GA 30076",Willie Garrett,male,31,34.06757222733551,-84.34535671412087
"221 Hedge Row HOLW Roswell, GA 30076",Elfreda Collins,female,31,34.063292248851646,-84.35530036092413
"350 Saddle Creek DR Roswell, GA 30076",Shanelle Donovan,female,16,34.06975429690616,-84.34692802955227
"503 Saddle Lake DR Roswell, GA 30076",Etha Nielsen,female,27,34.06725120449144,-84.35114293763004
"728 Saddle Ridge TRCE Roswell, GA 30076",Annika Ratliff,female,13,34.072383506388285,-84.34757860917205
"113 Rounsaville CT Roswell, GA 30076",Elayne Forbes,female,24,34.0670337259345,-84.36017541970217
"133 Saddle Creek DR Roswell, GA 30076",Raphael House,male,64,34.066324111595804,-84.34634947455616
"815 Saddle Ridge TRCE Roswell, GA 30076",Enda Ellison,female,69,34.07166941909516,-84.34395415684669
"304 Saddle Creek CIR Roswell, GA 30076",Maia Carney,female,30,34.072019593297256,-84.35115286881208
"519 Saddle Horn CIR Roswell, GA 30076",Jude Parrish,female,9,34.063468965866,-84.35353781910688
"119 Saddle Lake DR Roswell, GA 30076",Duane Carr,male,47,34.06970723059431,-84.35187729699155
"243 Saddle Horn CIR Roswell, GA 30076",Anya Carson,female,58,34.06576201474401,-84.35833532694801
"627 Saddle Ridge TRCE Roswell, GA 30076",Mac Payne,male,63,34.07096567008069,-84.34899312956956
"323 Saddle Creek CIR Roswell, GA 30076",Nikole Booth,female,24,34.07154573046309,-84.35098702829853
"506 Saddle Lake DR Roswell, GA 30076",Bethann Sims,female,62,34.067325910521106,-84.35131406819252
"219 Hollyridge DR Roswell, GA 30076",Sherwood Chaney,male,6,34.0564413167243,-84.35750065606538
"511 Saddle Horn CIR Roswell, GA 30076",Denyse Ortega,female,62,34.063381112064576,-84.35356933188345
"174 Saddle Creek DR Roswell, GA 30076",Laurinda Norton,female,61,34.06630056588542,-84.34437743750973
"235 Hedge Row HOLW Roswell, GA 30076",Mariel Coffey,female,46,34.06435371527473,-84.35606116261773
"8537 Hope Vine Roswell, GA 30076",Jetta Wyatt,female,26,34.06757698367257,-84.35994310383094
"434 Saddle Creek DR Roswell, GA 30076",Heriberto Hewitt,male,54,34.069774867121765,-84.34883948382647
"544 Saddle Lake DR Roswell, GA 30076",Lashandra Wooten,female,55,34.06803680625861,-84.35156288170064
"703 Saddle Creek CIR Roswell, GA 30076",Ronny Hopkins,male,11,34.06369372336597,-84.34408372757984
"207 Saddle Horn CIR Roswell, GA 30076",Julieann Ortiz,female,24,34.066442962963016,-84.35702181623573
"121 Glenclairn CT Roswell, GA 30076",Arica Cash,female,17,34.0686040565654,-84.35303484172825
"9247 Martin RD Roswell, GA 30076",Brett Navarro,male,9,34.006086685013074,-84.31306746386026
"9737 N Pond CIR Roswell, GA 30076",Wally Mann,male,57,34.01603729542179,-84.31413045531436
"100 Sailwind CT Roswell, GA 30076",Zenia Huber,female,44,34.01634939076878,-84.31615324242044
"300 Spring Lake TER Roswell, GA 30076",Marshall Edwards,male,13,33.99930948870787,-84.31835096612359
"560 Woodman PL Roswell, GA 30076",Bradley Brady,male,27,33.99980794605624,-84.31577221074076
"526 N Pond TRL Roswell, GA 30076",Hollis Randall,male,21,34.01390401249698,-84.31022959308865
"9437 Martin RD Roswell, GA 30076",Randy Pearson,male,68,34.00935829001824,-84.30796321397705
"255 Watergate DR Roswell, GA 30076",Reynaldo Sexton,male,63,33.99743076547979,-84.32154350738625
"331 N Pond TRL Roswell, GA 30076",Ashanti Roman,female,33,34.01607591252389,-84.31285624118408
"100 S Shore CT Roswell, GA 30076",Ardell Duncan,female,51,34.00085057949121,-84.32371611379763
"548 Sailwind DR Roswell, GA 30076",Inell Leach,female,33,34.014998567862364,-84.31639186083255
"208 Watergate DR Roswell, GA 30076",Mason Hammond,male,15,33.998872044940505,-84.31986740935375
"706 Marshview Close Roswell, GA 30076",Dacia Davenport,female,45,34.00098999463296,-84.319150119626
"9548 N Pond CIR Roswell, GA 30076",Lavenia Olsen,female,66,34.01381488841002,-84.31352957089949
"9103 Martin RD Roswell, GA 30076",Chaya Duke,female,8,34.00185771007755,-84.31700244809683
"9638 N Pond CIR Roswell, GA 30076",Jacquie Marquez,female,60,34.01479046970064,-84.31451102743517
"500 Watergate CT Roswell, GA 30076",Sean Christensen,male,44,33.9963842544778,-84.31891021907028
"725 Waterbrook TER Roswell, GA 30076",Boyce Byrd,male,46,34.017164222892106,-84.3125986322351
"9717 N Pond CIR Roswell, GA 30076",Lauralee Sloan,female,41,34.015895559648854,-84.3149018898763
"627 S Shore PL Roswell, GA 30076",Yael Mcintosh,female,51,34.001333671070626,-84.32098951679484
"639 S Shore PL Roswell, GA 30076",Pearly Guerrero,female,33,34.001345843174946,-84.32122991585514
"549 Woodman PL Roswell, GA 30076",Rashad Bishop,male,50,33.99968401237016,-84.31585556268305
"100 Grassnut CT Roswell, GA 30076",Setsuko Melton,female,33,34.00006832084941,-84.31602377327009
"716 Marshview Close Roswell, GA 30076",Avery Pratt,male,31,34.001155983153176,-84.31914138338809
"9821 N Pond CIR Roswell, GA 30076",Buford Donovan,male,16,34.01462781398622,-84.31267076267856
"1520 Martin RD Roswell, GA 30076",Ivana Mcfadden,female,41,34.01022376545465,-84.318026089972
"432 N Pond TRL Roswell, GA 30076",Bob Casey,male,38,34.01439430209756,-84.31116846254865
"347 Martins TRL Roswell, GA 30076",Curt Wynn,male,30,33.998341930598194,-84.32193005779638
"1442 Martin RD Roswell, GA 30076",Neta Miranda,female,16,34.01028276367805,-84.31901261167215
"1519 Martin RD Roswell, GA 30076",Barbera Jacobs,female,52,34.01008663930113,-84.31801478109695
"100 N Pond CT Roswell, GA 30076",Drucilla Johnson,female,33,34.0134014615386,-84.31369230446076
"645 Waterbrook TER Roswell, GA 30076",Ethelene Todd,female,53,34.015916691384284,-84.31098015693358
"400 Little Pines CT Roswell, GA 30076",Duane Golden,male,18,34.01203688488814,-84.30665029023457
"8955 Martin RD Roswell, GA 30076",Jeanett Bradley,female,24,33.999683644497445,-84.32172418691222
"804 Waterbrook CT Roswell, GA 30076",Wilmer Roman,male,47,34.01531875034852,-84.31055843451823
"530 N Pond TRL Roswell, GA 30076",Ulrike Keller,female,69,34.01387812786978,-84.31016943358945
"325 Martins TRL Roswell, GA 30076",Luis Sherman,female,41,33.99828000141364,-84.32208987414155
"9458 Martin RD Roswell, GA 30076",Jesusita Bartlett,female,32,34.00994734041869,-84.30745093867469
"816 Marshview Close Roswell, GA 30076",Benedict Carson,male,10,34.002715163711585,-84.31912737276252
"9211 Martin RD Roswell, GA 30076",Patrick Oliver,male,46,34.005322848219826,-84.3135474677248
"648 S Shore PL Roswell, GA 30076",Lon Sherman,male,40,34.001218315556514,-84.32143721909087
"631 Waterbrook TER Roswell, GA 30076",Thresa Morrison,female,14,34.015455654444324,-84.31066106179219
"1517 Martin RD Roswell, GA 30076",Kelle Albert,female,59,34.0100848414587,-84.31802571797171
"623 Sailwind DR Roswell, GA 30076",Yael Simpson,female,33,34.01618233360948,-84.31615955220892
"824 Marshview Close Roswell, GA 30076",Simon Finch,male,9,34.00282831795589,-84.31921110690331
"831 Marshview Close Roswell, GA 30076",Breann Pruitt,female,36,34.00298361005323,-84.31921353058222
"348 Watergate DR Roswell, GA 30076",Parker Erickson,male,64,33.99678771233966,-84.3217938337209
"731 Marshview Close Roswell, GA 30076",Donny Hendricks,male,31,34.00137362464246,-84.31898980919604
"9610 N Pond CIR Roswell, GA 30076",Donetta Cameron,female,8,34.01461742415868,-84.31424136093423
"9707 N Pond CIR Roswell, GA 30076",Blake Peters,male,51,34.015572998872535,-84.3150464304188
"8942 Martin RD Roswell, GA 30076",Everette Bernard,male,17,33.99959152532757,-84.32176079531766
"503 S Shore PL Roswell, GA 30076",Towanda Conrad,female,29,34.00072676072188,-84.31777829072415
"603 Waterbrook TER Roswell, GA 30076",James Snider,male,17,34.0147100458709,-84.31120292957429
"511 N Pond TRL Roswell, GA 30076",Leon Bell,female,29,34.01382730884302,-84.3104817834442
"629 Waterbrook TER Roswell, GA 30076",Dawne Reed,female,68,34.015418192236744,-84.31065985333387
"659 Sailwind DR Roswell, GA 30076",Talitha Curry,female,63,34.01680416865778,-84.31550303425246
"9826 N Pond CIR Roswell, GA 30076",Raymond Burns,male,26,34.01460245111189,-84.3124956449816
"600 Clear Lake TER Roswell, GA 30076",Virgen Talley,female,23,34.00269190429595,-84.31576091463984
"819 Waterbrook CT Roswell, GA 30076",Cletus Langley,male,34,34.015117074521854,-84.31034387317516
"706 Lakestone CT Roswell, GA 30076",Quyen Crane,female,6,34.016383864509,-84.31434909130003
"641 S Shore PL Roswell, GA 30076",Aundrea Adkins,female,26,34.001347871859004,-84.3212699823652
"9401 Martin RD Roswell, GA 30076",Laure Downs,female,15,34.00850828734832,-84.30876217694305
"547 Woodman PL Roswell, GA 30076",Maryalice Velez,female,51,33.99968719580446,-84.31587291240001
"9004 Martin RD Roswell, GA 30076",Lorrine Boyd,female,12,33.999096039103605,-84.31923379060895
"604 Woodman PL Roswell, GA 30076",Yun Hall,female,23,33.999721857063406,-84.31537466100703
"424 Watergate WAY Roswell, GA 30076",Thomasine Stokes,female,66,33.997199919887464,-84.31945097547809
"711 Waterbrook TER Roswell, GA 30076",Casimira Ashley,female,35,34.01664801057852,-84.31177778696646
"9104 Martin RD Roswell, GA 30076",Gertrud Parker,female,40,34.001994959833304,-84.31651810303605
"724 Waterbrook TER Roswell, GA 30076",Melvin Kemp,male,17,34.01672346919239,-84.3120876865109
"829 Waterbrook CT Roswell, GA 30076",Nick Medina,male,64,34.015025021131834,-84.3102144069194
"107 Buckthorn CT Roswell, GA 30076",Kum Branch,female,36,33.999225836805536,-84.31444569305505
"1501 Martin RD Roswell, GA 30076",Elliot Blake,male,39,34.010070458719326,-84.31811321296956
"729 Marshview Close Roswell, GA 30076",Jeremiah Ramos,male,30,34.00134073037819,-84.31899546289769
"510 Woodman PL Roswell, GA 30076",Vincenza Drake,female,53,33.99981411437276,-84.31740200091158
